index,website,title,about,lesson_type,purpose,summary,url,period,learning_time,price
187,아이스크림,그림으로 배우는 한국사 이미지 노트 1,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,초등 교과과정 및 학생의 눈높이에 맞는 직무 연수,"1. 초등학교 한국사 5학년 교과서를 기본으로 강의하며, 더 나아가 중등 한국사. 세계사의 일부 내용까지 연계될 수 있도록 강의합니다.|예) 신라 진흥왕이 전성기를 이룰 수 있었던 까닭을 중등 한국사의|지증왕, 법흥왕의 업적을 예로 들어 설명하면 더 효과적입니다|예) 몽골 간섭기와 병자호란 당시의 상황을 중등 세계사의 원(몽골), 청(만주)|의 북방 민족의 특유의 특징을 충분히 이해하면 외우지 않아도 쉽게|이해할 수 있다.|2. 학교 수업에서 활용할 수 있도록 초등학생의 눈높이에 맞는 용어 풀이, 사건으로 설명하며, 선생님이 직접 만든 다양한 시청각자료로 이해도를 더욱 높여줍니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0832&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
188,아이스크림,요리로 배우는 맛있는 과학교실,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,요리하듯 즐겁게 실험을 하며 관련된 과학 개념을 습득한다.|실험을 통해 과학 이론을 쉽고 재미있게 학습한다.,"■ 어렵고 딱딱한 과학실험은 이제 그만!|■ 학교 현장에서 그대로 적용할 수 있는 실전 위주의 과학실험!|■ 쉽게 구할 수 있는 재료를 이용하여 누구나 쉽게 따라할 수 있는 생활 밀착형 과학실험의 총집합!|▶ 강좌 구성|[1] 제목 화면 : 오늘 학습할 커리큘럼을 미리 확인합니다.|[2] 학습 목표 : 해당 강의의 학습 목표와 실험 내용을 확인합니다.|[3] 본 강좌 : 개념 학습과 실험 학습으로 나뉘어 개념학습에서는 해당 강의의 주된 학습 내용인 특정 과학 원리와 개념을 학습합니다. 실험학습에는 실험에 필요한 준비물들을 확인하고, 앞서 배운 과학 원리가 실제 실험에서 어떻게 나타나는지 학습합니다.|[4] 확인학습 (문제풀기 / 해설보기) : 해당 강의에서 배운 내용으로 구성된 핵심 3문제를 통해 주요 내용을 반복 학습합니다.|[5] 정리하기 : 해당 강의에서 학습한 내용을 간략히 정리합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0841&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
189,아이스크림,허영만의 식객(食客)Ⅱ 그리움을 맛보다,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,● 각 음식들이 가지고 있는 식재료의 특징을 설명할 수 있다.|● 각 음식들에 얽힌 역사적 배경을 설명할 수 있다.|● 음식에 포함된 문화를 이해하여 인문학적 소양을 함양할 수 있다.,"인간에게 음식은 매일 접하는 것이다. 살아가기 위한 필수 요소이기도 하지만, 감각으로, 감정으로, 경험과 추억으로 다양하게 접하기도 한다. 하지만 정작 그 음식이 어떤 경로를 거쳐 우리의 식탁에 올라왔는지 생각해보는 경우는 많지 않다.|본 과정에서는 음식에 사용한 식재료가 무엇인지, 그 음식이 지금에 이르기까지 어떤 역사를 가지고 왔는지 등, 음식이 담고 있는 이야기에 관심을 두고 있다. 음식이란 지역, 시대, 집단, 민족, 종교, 환경 등 다양한 문화들과 상호작용하면서 형성된 문화이다. 따라서 어떤 음식을 이해한다는 것은 해당 문화를 이해한다는 것과 같은 맥락이 될 수 있다. 음식에 대한 문화적·인문학적 접근을 통해 보다 풍부한 ‘식생활’을 향유하며 더불어 ‘먹는다’는 행위의 숭고함에 대해 생각해볼 수 있을 것이다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0842&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
190,아이스크림,팝스 잉글리시 1,"전국 유아, 초등, 중등교원 및 교육전문직",어학,"• 팝송을 통해 놀이하듯 재미있게 영어를 배운다.|• 팝송 20곡으로 초급 필수 어휘, 표현, 발음을 통합 학습한다.|• 널리 알려진 쉬운 팝송을 통해 라이팅과 독해력을 향상시킨다.","팝송 20곡으로 필수 회화 표현 60개, 필수 어휘 160개 끝내기!|지루하고 어렵기만 했던 영어공부가 즐거워지는 마법 같은 강의|▶ 학습에 최적화된 팝송 20곡 선정|아무 팝송이나 따라 부른다고 해서 영어실력이 느는 것은 아닙니다.|비속어, 비문, 지나친 구어 등의 가사로 인해 영어를 잘못 배우는 경우도 많다는 사실!|1. 반복적이고 학습하기 쉬운 가사|2. 널리 알려진 인기 팝송 + 건전한 주제|3. 초급 학습자의 수준과 학습 효과를 고려하여 엄선된 팝송|→ 학습효과의 극대화!|▶ 학습효과 100%, 4단계 팝송 학습법 제시|'노래듣기→어휘 익히기→가사 따라 읽기→노래 부르기'의 4단계 학습법을 통해|노래 부르는 즐거움은 물론 가사 속 어휘와 표현을 자연스럽게 익힐 수 있습니다.|▶ 일상 생활에서 활용 가능한 핵심표현 학습|가사 중 일상생활에서 많이 쓰는 표현 3가지씩 선별하여 응용 학습합니다.|▶ 꼼꼼한 가사 해부를 통한 기초 영어 실력 향상|가사의 해석, 어휘, 빈칸 넣기 등을 통해 가사를 완벽 해부!|주제 찾기, 어휘 학습, 라이팅 등 영어 전 영역을 아울러 학습합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0848&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
191,아이스크림,교사는 지속가능한가,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,미래 사회의 여러 변화들을 살펴볼 수 있다.|은퇴 이후의 삶을 위해 교사들을 어떤 역량을 준비해야 하는지 설명할 수 있다.,평균 연령 100세 시대를 눈앞에 두고 있는 시대에서 교사들은 60세 은퇴 이후에 긴 시간 동안 어떤 일을 하면 무엇을 해야 할 것인가 고민이 많을 것이다. 빠른 변화 속에서 그 동안에 쌓은 경험과 더불어 필요한 역량은 무엇인지 무엇을 준비할지에 대해 계획을 세워볼 수 있다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0849&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
192,아이스크림,"공감의 통합교육, 너도 우리반이야!","전국 유아, 초등, 중등교원 및 교육전문직",생활지도,"- 통합교육의 개념과 필요성에 대해 이해하고, 통합교육 교사로서의 역할을 수행할 수 있다.|- 다양한 요구를 지닌 학생들에게 적용할 수 있는 통합교육 방안을 습득하여 수업 및 생활지도에 적용할 수 있다.|- 학교생활에서 발생되는 다양한 학생들의 문제 행동 유형을 습득하여 실제 상황에 적용∙해결 할 수 있다.",본 과정은 통합교육의 중요성 및 필요성에 대한 인식이 높아짐에 따라 이에 대한 정확한 이해를 바탕으로 교육 현장에 적용할 수 있는 교육 내용과 다양한 특성을 지닌 학생으로 구성된 교실 상황에서 발생 가능한 문제행동들에 대한 해결 방안을 제공하는 과정이다. 문제행동의 원인과 해결 방안 습득을 통한 현장에서의 능동적인 통합학급 운영이 가능하게 하였으며 통합교육의 정책방향과 교사로서의 역할에 대한 이해 및 특수교육대상 학생과 일반학생의 상호작용을 통한 서로에 대한 이해를 증진시킬 수 있는 방법을 학습할 수 있도록 하였다.|실제 현직 교사의 집필진 구성으로 현장의 실제 사례를 기반으로 하여 생동감있는 학습 내용을 구성하였고 통합교육의 정책방향부터 특수교사와 일반교사의 협력방안 등 다양한 범위의 주제로 교사의 마인드를 제고할 수 있도록 구성하였다.|또한 통합교육에 대한 이론 학습 후 유형별 문제행동 이해를 위해 사례기반의 학습으로 구성하여 현장 적용성을 높여 학습을 흥미롭게 진행할 수 있도록 한다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1085&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
193,아이스크림,행복한 교사를 위한 은퇴설계,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,• 은퇴 이후 다양하게 제기되는 어려움과 질환에 대해 대비책을 세울 수 있다.|• 현재의 상황을 파악하여 퇴직 이후의 자신의 삶을 구체적으로 설계할 수 있다.,"'행복한 교사를 위한 은퇴설계'과정은 고령화 사회에서 행복한 은퇴를 꿈꾸는 현직 선생님들에게 필요한 지침서로 은퇴 시점이 되기 전 준비과정에서부터 은퇴 이후 제2의 삶에 대해 구체적으로 제시하였습니다.|재무적/비재무적 요소를 모두 포함한 진정한 은퇴설계 프로그램을 제시합니다.|특히, 은퇴 이후에 주의해야 할 식생활, 자산관리, 구직방법 등 꼭 필요한 내용만을 담아 유익하게 구성하였기 때문에 실질 활용도가 높습니다.|또한 아이들의 진로지도 시에도 100세 시대를 대비하는 긴 안목으로 지도하실 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0854&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
194,아이스크림,학생중심의 질문이 있는 교실,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"1. 질문의 필요성과 질문의 방법에 대해 알고, 어떻게 질문이 있는 교실을 열어갈 수 있는지에 대해 확인할 수 있다.|2. 질문이 있는 교실을 만들기 위한 다양한 수업 방법을 확인하고, 나만의 질문이 있는 교실 수업을 설계할 수 있다.|3. 아이들에게 질문하고 생각하는 것을 통해 배우는 다양한 질문이 있는 수업방법에 대해 확인해보고 교육에 대한 변화를 인지할 수 있다.",질문의 필요성과 어떻게 질문과 토론이 있는 교실을 만들 수 있는 지 이해할 수 있으며 학생들 스스로 만든 질문을 바탕으로 서로 대화와 토론을 통해 진행하는 수업으로의 변화가 학생들의 사고력 및 자기주도 학습능력을 길러줄 수 있습니다.|또한 질문이 있는 교실 패러다임을 활용한 다양한 수업방법을 통해 교육현장에서 능동적으로 수업을 설계하고 실제 수업에 활용할 수 있도록 교사들에게 도움을 주고자 합니다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1094&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
195,아이스크림,구근회의 띵동(Think 動) 인성,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,● 학생들이 인성 덕목의 개념을 스스로 정립하고 활동을 통해 실천의지를 다지도록 지도할 수 있다.|● 교실 수업에서 끝나지 않고 생활 속 실천으로 나아가는 실천 중심의 인성교육법을 배울 수 있다.,"● 인성교육이 무엇인지, 왜 중요한지를 깨달을 수 있다.|● 이론 중심이 아닌, 학생들 스스로 생각하고 실천하는 실천 중심의 인성교육 방법을 소개한다.|● 인성교육진흥법 내 8대 덕목을 기준으로 한 덕목별 정의 내리기, 활동을 통한 동기부여, 실천 약속 정하기의 과정을 통해 즐겁고 재미있는 인성교육을 할 수 있다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0834&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
196,아이스크림,안전교육 SOS - 아이들을 부탁해!,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"- 유형별 체험 사례 영상을 바탕으로 생생한 안전교육을 지도할 수 있다.|- 안전교육 강화를 통해 교사의 생활지도 역량을 강화할 수 있다.|- 다양한 긴급상황에서 적합한 응급처치 및 대응방법을 습득하여, 응급상황에서 학생들이 안전하게 대처할 수 있도록 지도할 수 있다.","2015 개정 교육과정으로 인해 2017년 초등학교 1~2학년 안전한 생활교과 보급, 초등 3~6학년 생존수영 교육 확대, 과학 실험 전 안전교육 실시, 초등 3~고교 3학년 과학, 기술·가정, 체육교과등에 안전 단원 신설에 따라 안전교육이 2017학년도부터 본격적으로 활용될 예정입니다. 이에 따라 안전사고를 예방하기 위한 다양한 안전 수업과 방법을 확인함으로써 학생 지도 방안 및 대응역량을 증진하기 위함입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1095&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
197,아이스크림,"경이로운 수업의 시작, 협동학습","전국 유아, 초등교원 및 교육전문직",학급경영,(1) 협동학습의 개념을 다양한 시각에서 분석하여 이해를 돕는다.|(2) 단편적인 수업방법을 그대로 답습하지 않고 교사들로 하여금 스스로 협동학습을 적극 활용할 수 있도록 돕는다.|(3) 협동학습의 시행착오 및 다양한 긍정적 사례 등을 공유하여 현장에서 협동학습을 제대로 고민하고 실천할 수 있도록 돕는다.,"학교 현장에서 학생들 간의 협동적인 상호작용을 위한 목적으로 협동학습이 매우 중요시 되고 있지만 정작 그 사례를 살펴보면 경쟁학습으로 흐르는 폐단이 생기는 것을 쉽게 볼 수 있다. 또한 협동학습이 한때의 유행처럼 반짝하고 사라질 것처럼 생각하는 경향도 많은 것이 사실이다. 본 과정은 그런 폐단과 한계를 뛰어넘어, 학급경영과 수업혁신의 융합적인 차원에서 접근하고 이를 바탕으로 협동학습을 면밀히 분석해 보고자 한다.|현장에서 협동학습의 필요성이 지속적으로 요구되면서 협력적인 삶, 더불어 살아가는 공존을 지향하는 협동학습의 개념을 명확히 이해하는 것이 본 과정의 첫걸음이 될 것이다. 그리고 협동학습을 철학적인 측면, 시대 변화에 따른 측면, 교육운동이라는 측면 등으로 나누어 심층적으로 해부하고 수업현장에서 적용할 수 있는 진정한 협동학습의 모습을 찾고자 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1096&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
198,아이스크림,생각을 코딩하다! 소프트웨어교실,"전국 유아, 초등교원 및 교육전문직",ICT,"1. 소프트웨어 교육의 개념과 지도 방향을 이해하고 다양한 활용법을 통해 교육 현장에서 능동적으로 수업을 설계하고 운영할 수 있다.|2. 컴퓨터 과학 개념 중심 활동인 언플러그드 활동과 프로그래밍 활동, 피지컬 컴퓨팅 활동에 대해 알고 수업에 적용할 수 있다.","현재 전 세계는 혁신과 성장, 가치창출이 중심이 되는 ‘소프트웨어 중심 사회’로 급속히 발전하고 있고, 소프트웨어 중심 사회에서는 컴퓨터 과학의 원리와 기술을 학습하여 창의적이고 효율적으로 문제를 해결하는 능력을 지닌 인재가 필요합니다.|본 연수는 초등부터 문제를 효율적으로 해결할 수 있는 절차적 사고 능력, 즉 컴퓨팅 사고력을 증진할 수 있는 소프트웨어교육의 중요성을 알고 관심은 있으나 막상 수업 적용방법과 지도 방향 등에 대해 고민 하고 있는 교사들을 위해 준비된 과정입니다.|강의를 통해 소프트웨어 교육의 개념과 중요성을 포함한 이론을 학습한 후 이론 차시에서 학습한 내용을 실제 수업에 적용할 수 있도록 다양한 수업 사례를 제시하는 체계적 구성으로 실과 교과 성취기준에 맞춘 지도방법을 제공하고자 합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1089&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
199,아이스크림,전문가와 함께 떠나는 세계 문명기행,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"● 터키, 아랍에미리트, 남아프리카공화국의 문화, 예술, 특성 등에 대한 기본 정보를 습득하여 세계사, 세계지리, 여행지리 등의 사회교과에 활용할 수 있다.|● 중국 문명에 대한 이해를 통해 세계사, 경제 등의 사회교과에 활용할 수 있다.|● 터키, 아랍에미리트, 남아프리카공화국 여행을 정리하고, 의미 있는 여행을 계획할 수 있다.|● 이상향 ‘샹그리라’에 대한 이해를 통해 인간과 삶에 영향을 주는 글로벌 요인과 그로 인한 문제점과 해결방안을 탐구할 수 있다.","한국을 대표하는 3인의 소설가와 1명의 사학자, 또 1명의 PD. 그들이 세계가 주목하고 있는 문명 국가를 직접 체험하고 전달하기 위한 신개념 문명기행 콘텐츠입니다.|흑해, 지중해, 에게해 세 개의 바다와 맞닿으며 동서양의 문화를 동시에 품은 나라 터키! 상상하는 모든 것이 현실이 되는 곳, 아랍 에미리트의 황금알을 낳는 기적의 도시 두바이! 아프리카 대륙 최남단에 위치한 검은 대륙의 심장 남아프리카공화국! 조조, 유비, 제갈량, 손권을 만나보기 위해 과거로 떠난 삼국지여행! 이상향 '샹그리라'의 원형을 찾아 떠난 중국 윈성의 샹그리라현, 리장시의 고성, 주자이거우!|과거의 문명을 바탕으로 21세기 변화를 꿈꾸는 터키, 두바이, 남아프리카공화국과 중국문명의 숨겨진 매력과 끊임없이 진화하는 그들의 원동력은 무엇인지, 그리고 그들이 품고 있는 문화와 특징들은 무엇인지를 전달해주는 과정입니다.|박범신, 원재훈, 성석제 3인의 소설가와 여성 포토그래퍼, 김영수 사학자와 방송인 손요, 그리고 신완수 PD가 직접 체험하는 과정을 생생하게 담은 고품격 문화 콘텐츠입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0830&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
200,아이스크림,마술로 배우는 신기한 과학교실,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,- 마술처럼 놀라운 실험 속에 숨겨진 과학 개념을 파헤친다.|- 실험을 통해 과학 이론을 쉽고 재미있게 학습한다.,"■ 어렵고 딱딱한 과학실험은 이제 그만!|■ 학교 현장에서 그대로 적용할 수 있는 실전 위주의 과학실험!|■ 쉽게 구할 수 있는 재료를 이용하여 누구나 쉽게 따라할 수 있는 생활 밀착형 과학실험의 총집합!|▶ 강좌 구성|[1] 제목 화면 : 오늘 학습할 커리큘럼을 미리 확인합니다.|[2] 학습 목표 : 해당 강의의 학습 목표와 실험 내용을 확인합니다.|[3] 본 강좌 : 개념 학습과 실험 학습으로 나뉘어 개념학습에서는 해당 강의의 주된 학습 내용인 특정 과학 원리와 개념을 학습합니다. 실험학습에는 실험에 필요한 준비물들을 확인하고, 앞서 배운 과학 원리가 실제 실험에서 어떻게 나타나는지 학습합니다.|[4] 확인학습 (문제풀기 / 해설보기) : 해당 강의에서 배운 내용으로 구성된 핵심 3문제를 통해 주요 내용을 반복 학습합니다.|[5] 정리하기 : 해당 강의에서 학습한 내용을 간략히 정리한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0833&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
201,아이스크림,탤짱쌤의 상식수준의 사회교실,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,1. 사회 교과의 기본적인 개념들을 쉽고 재미있게 수업에 적용할 수 있습니다.|2. 민주 사회 시민으로서 필요한 기본적인 사회 상식을 습득할 수 있습니다.|3. 공동체 구성원으로서 서로의 이익을 존중하고 갈등을 최소화하는 방법을 배울 수 있습니다.,"1. 학생들이 이해하기 어려워하는 사회 교과 속 기본적인 개념을 수업시간에 쉽고 재미있게 풀어가는 방법을 안내합니다! TIP! - 해당주제와 내용을 '왜' 배워야 하는지 충분히 설명하기 - '용어'를 풀어서 설명해 주기 - 사례, 그림 등을 통해 '실체'를 보여주기 2. 사회 교과 내용 가운데 상식 수준의 필수 지식을 쉽고 재밌게 배웁니다! 3. 민주국가 시민으로서 반드시 알아야 할 일반 사회 교양과 상식을 습득합니다!",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1079&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
202,아이스크림,"클래식, 국악으로 부활하다","전국 유아, 초등, 중등교원 및 교육전문직",교과지도,1. 서양음악과 우리나라 음악의 역사적 흐름을 비교하여 설명할 수 있다.|2. 우리나라 음악의 악기와 음악가를 교과수업과 연계하여 설명할 수 있다.,"우리는 일반적으로 국악이라고 하면 지루하고 난해하며 시대에 뒤떨어진 것처럼 생각한다. 하지만 국악 공연을 한 번이라도 직접 접했던 사람들에겐 국악이 그 어떤 음악보다 아름다우며 강인한 생명력이 있음을 알 수 있다. 음악이라는 본질에서 우리가 찾은 답은 국악이다. 이것은 서양음악과 국악을 융합한 최초의 음악 콘텐츠이며 ‘국악’을 대중화하려는 프로젝트다. 이 과정을 통해 국악이 대중적이지 못하다는 선입견을 깨고, 반만년의 역사에 깃든 선조들의 예술혼을 통해 우리 음악의 위상과 저력을 느낄 수 있도록 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1081&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
203,아이스크림,"오페라, 학교가는 날","전국 유아, 초등, 중등교원 및 교육전문직",교과지도,"1. 다양한 오페라 작품을 스토리 형식으로 감상하고 이해할 수 있으며 자연스럽게 수업에 연동할 수 있다.|2. 종합예술 오페라에 대해 알고, 다양한 작품 학교 문화예술 교육 활성에 이바지 할 수 있게 된다.","교육이 단순 지식의 교육이 아닌, 문화 예술적 소양이 중요해지면서 학생들에게 다양한 환경을 제공하기 위한 교사들의 요구가 많아지고 있다. 또한 2015년 교육과정 개정에 따라 초등학교 창의적 체험활동이 추가되고, 중학교에서는 자유학기제가 도입되어 다양한 교육을 전달할 수 있는 연수 과정이 필요하다. 이에 오페라 연수를 통해 학생 참여중심 체험활동 및 자유학기제의 구성에 어려움을 겪는 선생님들에게도 도움을 주고자 한다. 미적 감수성과 통찰력을 통해 학생들 자아의 잠재적 창의성 계발이 가능한 종합예술의 대표 오페라에 대해 알아보고 오페라의 중요 아리아를 직접 보고 듣고 느낌으로써 문화예술적 소양을 기를 수 있도록 하며, 오페라를 이끌어가는 중심이 되는 음악을 통해 풍부한 감수성, 문학적인 부분을 통하여 감성적 발달, 연극적 요소를 통해 자아 표출 방법을 습득하여 다양성에 대한 이해도를 높이고 창의성 계발에 도움을 주고자 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1088&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
204,아이스크림,정사와 야사를 관통하는 한국사,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,우리나라 역사 속 중요 인물들을 통해 시대적 흐름과 역사적 관계를 설명할 수 있다.,"역사는 미래의 초석이자 거울이다. 우리가 나가야 할 방향을 알기 위해서는 역사를 이해하고 있어야 한다는 뜻이기도 하다. 현재는 과거의 반복이며 미래 또한 과거와 현재의 반복이다. 그야말로 돌고 도는 것이 역사인 것이다. 밝은 미래는 과거와 현재를 잘 기억하고 대비하여 동일한 실수를 범하지 않는 자들에게 주는 축복이다. 지나간 과거의 역사를 허투루 볼 수 없는 이유가 여기에 있다. 흥미진진하지만 가볍지 않고, 잘 알려지지 않았지만 ‘야사’라고 치부하기에는 정사에 가까운, 당시 생활 속에 녹아들었던 서민들의 삶과 권력자들의 뒷이야기를 이곳에서 들려주고자 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1078&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
205,아이스크림,몸과 마음을 살리는 치유상담의 비밀,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,1. 학생들과 상담에 필요한 실제적인 지식과 방법을 습득할 수 있다.|2. 노출된 환경과 상황에 따른 학생들의 특성을 이해하고 상담에 적용할 수 있다.,"학교는 제2의 가정이고, 교사는 제2의 부모이다. 중‧고등학생의 경우 가정에서 보내는 시간보다 학교에서 보내는 시간이 길며, 부모보다 교사와 마주치는 시간이 많다. 이것을 생각하면 교사는 부모 만큼이나 학생들을 이해하고 그들의 특성을 파악하고 있어야 한다. 즉, 그들이 갖고 있는 아픔과 상처를 보듬어줄 수 있고 같이 공감할 수 있어야 하는 것이다. 이런 일련의 과정에서 교사는 학생들의 시기와 특성에 맞는 적합한 상담법을 갖는 것이 필요하다. 본 과정에서는 학생들의 마음과 처한 상황을 이해하고 궁극적으로 그들의 행동 변화에까지 영향을 끼치는 공감할 수 있는 ‘상담’ 콘텐츠를 제작하여 제공하고자 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1080&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
206,아이스크림,KOICA와 함께하는 세계시민교육,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,● 세계시민교육을 위한 교원들의 교수능력을 제고한다.|● 공교육 부분을 통한 차세대 국제협력개발교육을 증진한다.|● 교사들의 국제개발협력 및 공적개발원조에 대한 이해 증진을 돕는다.,국제개발협력과 세계시민교육을 다각도로 접근하여 폭넓은 이해를 도울 수 있도록 구성한 과정입니다. 세계시민교육의 교실 적용 및 실천 방안을 제시하고 흥미로운 지구촌이야기를 담고 있습니다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1075&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
207,아이스크림,무리수에 대처하는 포복절도 법률상식 로스쿨,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,● 학교에서 일어나는 사건사고에 대한 법률을 설명할 수 있다.|● 학교법률을 이해하고 상황에 맞게 대처하여 실무에 적용할 수 있다.,"● 학교 내 안전사고 및 교권 침해 사례에서 선생님의 법률적 책임을 이해한다.|● 사례, 판례를 통하여 사건/사고에 대처할 수 있는 법률상식을 학습한다.|● 전문가의 토크를 통해 흥미를 유발하여 법률에 대해 쉽게 이해할 수 있다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0827&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
208,아이스크림,"기적의 울림, 음악힐링","전국 유아, 초등, 중등교원 및 교육전문직",자기계발,따스한 위로와 위안의 이야기로 자신의 삶을 반추할 수 있습니다.|부드럽고 감미로운 음악을 들으며 딱딱하게 응어리진 마음을 치유할 수 있습니다.,"학생과 학부모 그리고 관리자에게 벙어리 냉가슴 앓듯, 무엇 때문에 그런지 알지도 못하고 쩔쩔매는 그런 날이 있습니다. 동료교사는 다들 즐거운 것 같은데 나만 슬퍼지는 그런 날도 있고 하루하루 감정이 쌓이고 쌓여 머리 속, 마음 속 모든 것을 지우개로 깨끗하게 지워내고 새로 시작하고 싶은 또 그런 날이 있습니다. 누구에게 아물지 않은 상처를 받은 모든 교사들을 위한 따스한 위로와 위안의 이야기를 아름답고 부드러운 음악의 선율을 통해 들려드리고자 합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1060&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,65000
209,아이스크림,청소년 흡연예방과 또래중조를 통한 금연지도,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,금연하면 좋은 점들을 학생들이 자각할 수 있도록 지도할 수 있다.|담배에 대한 잘못된 환상을 깰 수 있도록 지도할 수 있다.|금연을 통한 성취감과 자유로움을 만끽할 수 있도록 지도할 수 있다.,"청소년에게는 담배에 대한 여러 가지 위험성을 나열하면서 겁을 주는 방식이나, 담배를 무조건 당장 끊어버리라는 식의 강압적인 방식은 크게 효과를 볼 수 없습니다. 본 과정을 통해 깊이 생각하고 하나하나 경험하면서 담배에 관한 생각과  감정이 분명하게 정리되면 금연은 자연스럽게 이루어질 것입니다.|처음 자전거나 수영을 배울 때처럼 몇 차례 실패를 경험할 수도 있을지 모릅니다.|속도 보다는 방향이 중요하듯이 방향이 맞으면 언젠가는 목표지점에 도달하게 됩니다. 따라서 본 과정을 학습하여 제시하는 방법을 반복하다보면 결국에는 금연에 성공할  수 있습니다.|청소년 금연 지도교사들을 위한 본 과정은 담배의 자극적인 효과에서 완전히  벗어나 자유로움과  성취감을 느끼실 수 있도록 안내해 드릴 것입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0829&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,35000
